Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
129	-12.551835	8.619413	-2.6383348	-32.6451	-15.762495	7.6372094	-5.1605473	-27.816011	46.85882	54.9	515999	-4.181238	5.5036654	3.5078788	-93.059975	4.096624	0.04627728	25490.805708646774
130	-13.081497	11.765419	-1.7018113	-81.586914	-9.064875	7.3365817	-2.2534797	-28.615967	50.0625	37.2	519999	-4.1367483	5.406925	4.335516	-88.19455	4.0477176	0.03940728	25714.7815015316
131	-13.112302	8.514068	-1.9075676	-31.232616	-11.402395	8.729005	-5.51204	-35.934757	47.642857	43.8	523999	-4.1085052	5.325504	3.182454	-85.252075	4.028975	0.040260736	25937.97481393814
132	-11.132897	7.8372664	-2.2447865	-30.217232	-14.367525	9.2882	-3.418397	-27.848894	41.791668	49.1	527999	-4.176185	5.3133616	2.348522	-80.77312	4.098456	0.04015951	26162.05692410469
133	-13.349372	14.748603	-2.6490684	-122.80348	-11.680242	9.144487	-2.5463066	-30.477724	51.855263	42.1	531999	-4.1527224	5.3469934	7.96782	-75.29855	4.071346	0.04171352	26385.66081762314
134	-15.681922	34.278294	-1.9217038	-307.34015	-9.617577	8.000986	-2.7865787	-25.449718	51.36709	39.2	535999	-4.1030397	5.424285	8.164643	-68.4386	4.020076	0.039430823	26609.09674167633
135	-13.07071	10.54114	-2.3092399	-63.630417	-20.268795	21.873121	-2.4303493	-80.59214	54.041096	92.2	539999	-4.1110034	5.4989605	5.779399	-67.41585	4.0295157	0.040298328	26833.746268749237
136	-12.955477	9.388026	-2.0317142	-34.94896	-14.936914	11.548087	-5.0842752	-42.05092	47.97619	58.2	543999	-4.1446514	5.5955505	3.2856557	-68.125984	4.0660195	0.04068165	27058.17962527275
137	-17.930761	21.114962	-2.022936	-98.35396	-36.389214	43.3008	-6.8009653	-119.647995	80.56	176.1	547999	-4.2088666	5.681379	2.9161906	-66.140236	4.1305304	0.042620935	27284.1521525383
138	-17.411024	21.90995	-2.2089615	-102.42252	-10.868277	6.1833034	-2.8816276	-23.548216	75.13207	44.8	551999	-4.189975	5.6608057	2.927671	-61.124237	4.1102614	0.041965	27508.51909995079
139	-14.338572	10.175756	-2.2240684	-51.606724	-30.127644	29.77235	-2.5503244	-97.19458	56.28788	149.2	555999	-4.144724	5.5846205	2.4446187	-61.146122	4.064458	0.03995	27733.840854644775
140	-15.471166	12.418967	-2.2904396	-80.25282	-23.519428	22.568316	-3.7962964	-82.386154	60.605633	107.8	559999	-4.1346536	5.6203766	2.4703822	-61.087677	4.0507274	0.040899538	27959.86810851097
141	-16.27498	14.883602	-2.144201	-72.42164	-28.841656	28.14856	-2.9848554	-97.34146	67.586205	130.2	563999	-4.0830564	5.481864	2.2687342	-61.518528	3.997611	0.040560067	28186.66561150551
142	-24.272377	21.004614	-3.0815685	-97.12763	-36.413033	32.87113	-5.3400702	-105.621124	109.333336	191.7	567999	-4.0363374	5.413188	2.1097722	-60.01642	3.9513526	0.04124114	28412.887925624847
143	-48.112953	39.502556	-2.994254	-142.1445	-54.90854	38.436073	-6.304176	-115.091866	222.5	297.6	571999	-4.040456	5.4212637	2.962038	-59.56143	3.9560928	0.043646842	28641.861989974976
144	-22.870794	25.944136	-2.5131881	-122.03862	-14.1054945	10.007453	-4.0094733	-33.472027	98.2619	57.4	575999	-4.163382	5.401862	1.8657371	-61.616184	4.090003	0.047070947	28867.742837667465
145	-14.413263	12.4354515	-2.5065413	-73.94371	-24.64113	23.843569	-3.599916	-84.057724	63.91228	116.8	579999	-4.302672	5.4414253	7.5521636	-71.001236	4.2248793	0.052089117	29094.72161412239
146	-19.220963	18.33084	-3.0688765	-81.86448	-28.88654	25.8235	-4.9280396	-78.56349	88.83673	159.5	583999	-4.204935	5.544224	7.2158575	-59.69419	4.116075	0.05169575	29322.210042715073
147	-33.921574	33.78812	-4.8486876	-106.531555	-26.36781	38.288063	-3.3551342	-110.78819	165.0	132.8	587999	-3.9544482	5.552779	6.352065	-59.408447	3.86046	0.04934345	29549.331619024277
148	-18.04567	18.693789	-3.3452072	-107.75774	-14.896309	6.5986733	-7.2994833	-25.257795	73.350876	55.5	591999	-3.8402197	5.531932	3.5898032	-64.08144	3.746457	0.04850325	29775.993841409683
149	-18.542377	15.951864	-2.030446	-78.77944	-37.82371	36.12151	-3.8139005	-89.557976	80.18	221.3	595999	-3.7272773	5.4073353	4.777383	-64.974625	3.6365542	0.04560371	30004.563807964325
150	-14.031712	12.031413	-2.1833375	-75.7249	-12.165433	7.85599	-3.0324051	-31.339495	66.76271	45.0	599999	-3.8485792	5.420611	3.7044992	-64.122154	3.7665043	0.044702694	30231.40440416336
