Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
53	-15.927421	19.812164	-2.1488647	-119.98401	-7.734729	5.823008	-3.2575073	-19.237976	60.916668	34.0	211999	-4.995987	6.6002383	3.7704663	-60.628353	4.855151	0.029697953	18928.212010383606
54	-12.192068	9.555173	-1.9926758	-51.05432	-11.897583	9.9000845	-3.857605	-31.404114	47.2	43.0	215999	-5.083603	6.9060636	3.162126	-62.793083	4.9440126	0.029235853	19374.180032730103
55	-12.472134	9.437636	-2.276184	-43.39026	-6.4512086	3.2889051	-3.031433	-12.731689	47.035294	30.2	219999	-5.1685047	7.1755652	3.6298704	-67.85587	5.027947	0.029884048	19819.946454524994
56	-16.022692	17.346947	-2.7103271	-101.70593	-7.156067	2.2583742	-3.0321655	-9.859863	66.38333	35.8	223999	-5.2286367	7.3048525	3.4507835	-70.68688	5.093578	0.030167833	20263.961308717728
57	-11.540271	8.0398	-2.128479	-30.884277	-11.953039	5.5946226	-5.4836426	-20.294006	45.397728	44.8	227999	-5.3116937	7.362079	2.632981	-69.722916	5.1796865	0.029557193	20711.50010228157
58	-11.992182	7.6127024	-2.3881836	-33.172607	-9.198474	6.167019	-3.5423584	-21.112427	44.92135	38.2	231999	-5.2796626	7.341819	3.0476632	-69.951965	5.137798	0.030669129	21159.44358277321
59	-10.953616	7.4225492	-1.7840576	-33.538574	-11.847473	11.608566	-2.5385742	-34.698303	42.157894	48.6	235999	-5.0372043	7.0391784	6.7199373	-69.28823	4.886881	0.032063104	21609.464671611786
60	-10.51565	8.22382	-2.0910034	-31.403992	-11.954651	7.561289	-4.9630127	-26.464111	40.424244	43.4	239999	-4.665367	6.8452415	13.822159	-64.073166	4.510877	0.033627793	22060.258128404617
61	-11.540483	8.615128	-2.1416016	-33.9881	-11.555628	6.0608325	-6.3618774	-23.42456	46.091953	43.2	243999	-4.5513554	6.524576	13.9969225	-59.37839	4.4187555	0.030763565	22509.897265911102
62	-13.362801	16.137209	-1.9505005	-130.93799	-7.5292234	4.624084	-2.9812012	-15.066895	50.74359	34.8	247999	-4.6238103	6.3198886	9.843081	-56.9496	4.494941	0.028494643	22959.184269428253
