Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
498	-31.884783	0.008110552	-31.851068	-31.90627	54.0	-12.520555	7.7727723	1.0539081	-25.3847	1996000	-0.040016204	5.6715005e-05	0.0	4.0536506e-06	0.8648526	-3.3974648e-09	4373.434759140015
499	-31.889559	0.061719697	-31.857216	-32.41341	54.01351	-12.515734	7.774263	1.5135256	-25.386513	2000000	-0.047994483	0.0024921668	0.0	-0.00013616681	0.86473846	1.2516975e-09	4382.325668334961
500	-31.884218	0.008630334	-31.855394	-31.903439	54.0	-12.521195	7.773385	1.0230739	-25.386665	2004000	-0.088690855	0.00014980405	0.0	-5.563593e-05	0.86462003	-9.179115e-09	4391.0715918540955
501	-31.88432	0.009298103	-31.847876	-31.900408	54.0	-12.520236	7.773867	1.0427166	-25.385632	2008000	-0.031478904	8.0898855e-05	0.0	5.6299265e-05	0.86448747	-2.0861626e-09	4399.824735403061
502	-31.883495	0.009568746	-31.834177	-31.90152	54.0	-12.512343	7.774956	1.0414177	-25.378689	2012000	-0.05818605	0.0001207389	0.0	0.00048317903	0.8643618	-1.1920929e-08	4408.5729966163635
503	-31.883284	0.009480036	-31.83257	-31.907307	54.0	-12.539408	7.76978	1.0203753	-25.39884	2016000	-0.095631875	0.0005170689	0.0	-0.0004457693	0.86422914	-6.0200693e-09	4417.314043998718
504	-31.885462	0.008197306	-31.865986	-31.9135	54.0	-12.518979	7.7731724	1.0233259	-25.38336	2020000	-0.064528674	7.2574614e-05	0.0	9.978227e-05	0.864084	-1.5377998e-08	4426.072660207748
505	-31.88628	0.0069141234	-31.873953	-31.906866	54.0	-12.51881	7.7741156	1.0344946	-25.383448	2024000	-0.03130658	6.881305e-05	0.0	-5.6977733e-06	0.8639331	1.0490417e-08	4434.892825603485
506	-31.885395	0.007703501	-31.867914	-31.906075	54.0	-12.520861	7.7743564	1.0432945	-25.385786	2028000	-0.04946188	6.125239e-05	0.0	0.00033696022	0.86379486	1.4603138e-08	4443.662194728851
507	-31.891632	0.06165772	-31.85635	-32.414555	54.01351	-12.503914	7.776517	1.4960464	-25.376305	2032000	-0.013090733	0.0027247935	0.0	-0.00028928998	0.86365527	-8.2850455e-09	4452.386682271957
508	-31.899817	0.085437804	-31.857952	-32.42408	54.027027	-12.512967	7.77411	1.4954218	-25.388151	2036000	-0.10129695	0.00494312	0.0	-0.00022887252	0.86353713	-2.0325183e-08	4461.152860879898
509	-31.897213	0.08469356	-31.861572	-32.40482	54.027027	-12.517817	7.773017	1.4737594	-25.391897	2040000	-0.0361119	0.0046782875	0.0	-0.0001285267	0.86339086	-1.7881393e-09	4469.863022565842
510	-31.884413	0.007499367	-31.868174	-31.902922	54.0	-12.540054	7.7693	1.0146476	-25.39753	2044000	-0.09901811	0.00057590666	0.0	-0.0004600435	0.86325043	2.4437905e-09	4478.595378637314
511	-31.897297	0.08431232	-31.858906	-32.402122	54.027027	-12.505076	7.776194	1.5069302	-25.384645	2048000	-0.009772974	0.0048375386	0.0	-0.00020956947	0.8630963	1.29342075e-08	4487.339319229126
512	-31.885458	0.0074107405	-31.863197	-31.902021	54.0	-12.530203	7.7715116	1.0135155	-25.390581	2052000	-0.06398283	0.0001894463	0.0	-0.000115227645	0.86294895	1.1384487e-08	4496.060425281525
513	-31.883802	0.008598777	-31.86059	-31.905659	54.0	-12.520837	7.7734666	1.0375588	-25.385406	2056000	-0.07112406	6.799654e-05	0.0	-6.3344633e-06	0.8627977	-2.2768974e-08	4504.945588111877
514	-31.886372	0.008401491	-31.865112	-31.905289	54.0	-12.52069	7.7733107	1.0376241	-25.383608	2060000	-0.06963532	9.43033e-05	0.0	1.4759571e-06	0.86264366	-1.5556813e-08	4513.68262219429
515	-31.889612	0.061408468	-31.83603	-32.40516	54.01351	-12.516591	7.77459	1.4952198	-25.388998	2064000	-0.052323107	0.002442879	0.0	-1.237262e-05	0.8624853	-6.377697e-09	4522.422093629837
516	-31.88079	0.01022214	-31.834866	-31.901781	54.0	-12.524436	7.7716665	1.0367306	-25.387423	2068000	-0.056321908	0.00014201709	0.0	-4.5576744e-05	0.86232626	-1.513958e-08	4531.190646886826
517	-31.883057	0.011615446	-31.829313	-31.901815	54.0	-12.517415	7.773184	1.0735618	-25.38062	2072000	-0.051027447	9.962243e-05	0.0	9.60675e-05	0.8621615	1.1086464e-08	4539.931509971619
518	-31.884172	0.00961567	-31.84755	-31.901142	54.0	-12.525235	7.7723665	1.0291077	-25.387897	2076000	-0.021916311	0.00010419745	0.0	-3.6003134e-05	0.8620019	-6.377697e-09	4548.665364027023
519	-31.883957	0.0077327793	-31.855492	-31.898008	54.0	-12.520127	7.7736006	1.0358387	-25.384481	2080000	-0.0655287	6.91569e-05	0.0	-3.053363e-06	0.8618509	-7.3313715e-09	4557.393721580505
520	-31.892351	0.060775127	-31.86696	-32.407074	54.01351	-12.514403	7.7739325	1.4930292	-25.383251	2084000	-0.03940358	0.0025252015	0.0	-4.0248036e-05	0.8617015	-1.5318394e-08	4566.1971135139465
521	-31.882294	0.010675192	-31.850746	-31.904089	54.0	-12.519293	7.7737117	1.0371163	-25.38591	2088000	-0.062425256	0.00010039946	0.0	-1.0263495e-05	0.8615582	6.437302e-09	4574.929335355759
522	-31.884806	0.008407324	-31.848701	-31.902403	54.0	-12.520314	7.7728596	1.0356629	-25.38203	2092000	-0.11794004	6.607652e-05	0.0	0.0010844064	0.86140835	-5.364418e-10	4583.736497163773
523	-31.882011	0.008014545	-31.853285	-31.908623	54.0	-12.549225	7.7682805	0.9974202	-25.409607	2096000	-0.09366523	0.0010727729	0.0	-0.0009894151	0.86124563	-4.887581e-09	4592.54089307785
524	-31.883202	0.0074895998	-31.867416	-31.900602	54.0	-12.519812	7.7727504	1.0314474	-25.382338	2100000	-0.10372715	6.7879395e-05	0.0	0.00045451097	0.86106545	8.46386e-09	4601.3157913684845
525	-31.882998	0.009447567	-31.83891	-31.900305	54.0	-12.530174	7.7714224	1.0293236	-25.392508	2104000	-0.1119596	0.00019448156	0.0	-0.00013495846	0.8608799	7.390976e-09	4610.082813501358
526	-31.882843	0.00808189	-31.863014	-31.905783	54.0	-12.5199375	7.7727704	1.0547574	-25.38277	2108000	-0.076458834	9.750743e-05	0.0	0.00020212191	0.86067283	-8.5830685e-09	4618.795656204224
527	-31.89045	0.06164544	-31.852652	-32.412945	54.01351	-12.530758	7.770822	1.4742953	-25.397093	2112000	-0.0072565307	0.002594958	0.0	-0.00016282732	0.86047935	1.9967556e-08	4627.577212333679
528	-31.888409	0.060138933	-31.834433	-32.39593	54.01351	-12.516477	7.774102	1.4835722	-25.38876	2116000	-0.05851555	0.0024072186	0.0	-3.605429e-05	0.86030304	-2.4557114e-08	4636.325223684311
529	-31.889992	0.062479034	-31.852898	-32.420242	54.01351	-12.517217	7.7736573	1.4958565	-25.385838	2120000	-0.0800844	0.0025442718	0.0	-5.4207863e-05	0.8601171	3.695488e-09	4645.0335521698
530	-31.88337	0.007980294	-31.861986	-31.901123	54.0	-12.526703	7.771733	1.0350074	-25.38889	2124000	-0.054336168	0.00015383706	0.0	-8.8210036e-05	0.85993487	-4.196167e-08	4653.847210645676
531	-31.880539	0.0098038465	-31.836926	-31.898613	54.0	-12.517497	7.7734523	1.0489959	-25.383217	2128000	-0.06583928	9.382592e-05	0.0	8.395553e-05	0.8597565	-3.218651e-09	4662.554815292358
532	-31.898542	0.084600724	-31.8652	-32.415703	54.027027	-12.512013	7.773524	1.4856123	-25.386072	2132000	0.012482417	0.004634187	0.0	-6.90911e-05	0.85958153	-9.3579295e-09	4671.276209592819
533	-31.883259	0.008380338	-31.847363	-31.902338	54.0	-12.5308075	7.7714252	1.021583	-25.391317	2136000	-0.018844636	0.00021564144	0.0	-0.00015173334	0.85942364	-1.4424324e-08	4680.063868522644
534	-31.882925	0.010291961	-31.84537	-31.908253	54.0	-12.518462	7.773114	1.052709	-25.384077	2140000	-0.08754427	8.475955e-05	0.0	-5.1487077e-06	0.8592868	3.5762787e-10	4688.856955289841
535	-31.891525	0.061567005	-31.854723	-32.412148	54.01351	-12.514836	7.773767	1.5100219	-25.38302	2144000	-0.050266147	0.0025192802	0.0	-7.4998476e-05	0.85912836	-1.7523766e-08	4697.63721871376
536	-31.902878	0.10424888	-31.844767	-32.42413	54.04054	-12.50552	7.7746077	1.5025797	-25.38734	2148000	0.024930041	0.007127991	0.0	-0.0002478552	0.8589777	-3.2484532e-08	4706.485036849976
537	-31.904291	0.104122326	-31.865894	-32.417046	54.04054	-12.516684	7.772428	1.4579389	-25.393795	2152000	-0.053057842	0.0069856336	0.0	-0.0001746635	0.85884714	-4.053116e-09	4715.347271442413
538	-31.882938	0.008073616	-31.863197	-31.906166	54.0	-12.536539	7.7704	0.9904659	-25.39511	2156000	-0.04411561	0.00043196714	0.0	-0.00037043824	0.85871524	-3.3378602e-09	4724.048342466354
539	-31.89757	0.08360097	-31.860523	-32.398647	54.027027	-12.505604	7.77533	1.5040301	-25.382149	2160000	-0.0012087651	0.0047987974	0.0	-0.00018249638	0.85858595	1.525879e-08	4732.756940603256
540	-31.88151	0.009429644	-31.843624	-31.896343	54.0	-12.528651	7.771573	1.0140464	-25.391071	2164000	-0.067522146	0.00020000256	0.0	-0.00012244275	0.85847056	1.168251e-08	4741.557291507721
541	-31.894535	0.08749173	-31.840534	-32.42682	54.027027	-12.507403	7.774341	1.4978876	-25.38273	2168000	-0.006955141	0.0048039397	0.0	-0.00018656906	0.85834634	-1.1205673e-08	4750.289155483246
542	-31.897333	0.08601253	-31.863674	-32.411983	54.027027	-12.514799	7.7724504	1.5094426	-25.388153	2172000	-0.06494377	0.005285772	0.0	-0.0008360455	0.85823333	-6.0796737e-09	4759.238599777222
543	-31.889387	0.06143183	-31.863926	-32.410587	54.01351	-12.514291	7.773868	1.4568969	-25.38391	2176000	0.0054172105	0.002636938	0.0	-0.0002705925	0.8581095	1.0251999e-08	4768.059926748276
544	-31.883581	0.00807274	-31.854172	-31.898134	54.0	-12.522937	7.772411	1.0227882	-25.387236	2180000	-0.083063066	0.00010115647	0.0	-2.5825379e-05	0.85800016	1.5377998e-08	4776.776593208313
545	-31.882582	0.007902034	-31.859009	-31.903013	54.0	-12.520586	7.7729187	1.0458367	-25.383942	2184000	-0.09822857	7.774333e-05	0.0	0.00010879371	0.8578748	-3.695488e-09	4785.4808185100555
546	-31.883343	0.008532423	-31.848513	-31.902224	54.0	-12.510594	7.774603	1.0651125	-25.376623	2188000	-0.0575284	0.00017280485	0.0	0.0003275767	0.8577451	-4.768372e-10	4794.198594331741
547	-31.883139	0.00955506	-31.843931	-31.903072	54.0	-12.544741	7.7685633	0.99712074	-25.402905	2192000	-0.07836291	0.0007630095	0.0	-0.00068683195	0.85761297	1.180172e-08	4803.054892063141
548	-31.896746	0.08597262	-31.867191	-32.41556	54.027027	-12.504927	7.775117	1.4870131	-25.382414	2196000	-0.019575678	0.004969474	0.0	-0.0002202494	0.8574749	-5.066395e-09	4811.7829048633575
549	-31.889414	0.060860336	-31.849417	-32.40285	54.01351	-12.522892	7.7717123	1.4659911	-25.392223	2200000	-0.029204529	0.002498464	0.0	-7.649441e-05	0.857341	2.8669835e-08	4820.558016300201
550	-31.885227	0.007355005	-31.858562	-31.899645	54.0	-12.524843	7.7723117	1.0414593	-25.386604	2204000	-0.00908228	0.00014172019	0.0	-8.033168e-05	0.85721785	1.4424324e-08	4829.281187295914
551	-31.888971	0.061653778	-31.833158	-32.410225	54.01351	-12.513336	7.774941	1.5014011	-25.384457	2208000	-0.04668957	0.0024632073	0.0	-1.0311138e-05	0.8571064	-3.516674e-09	4838.192728757858
552	-31.881638	0.008233016	-31.841007	-31.897814	54.0	-12.5176325	7.7731957	1.0495842	-25.381472	2212000	-0.06655962	6.795843e-05	0.0	-8.44074e-06	0.85698956	-6.556511e-09	4846.938142538071
553	-31.880976	0.007913992	-31.858503	-31.896626	54.0	-12.518332	7.7736306	1.0304958	-25.383312	2216000	-0.0659436	7.390723e-05	0.0	-2.5760528e-06	0.8568699	2.002716e-08	4855.74236369133
554	-31.889467	0.060705673	-31.857048	-32.40412	54.01351	-12.513064	7.7730417	1.4897761	-25.381376	2220000	-0.012498682	0.0024525514	0.0	-8.907099e-05	0.8567483	-8.3446505e-10	4864.46186876297
555	-31.883812	0.0076237544	-31.857275	-31.89953	54.0	-12.524166	7.772059	1.034078	-25.387167	2224000	-0.09611217	0.00016263606	0.0	-8.854301e-05	0.8566335	9.6559525e-09	4873.196750164032
556	-31.89075	0.060131736	-31.861208	-32.400208	54.01351	-12.513946	7.7743306	1.4969975	-25.384373	2228000	-0.0005109301	0.0023831276	0.0	-4.8307935e-05	0.8565026	4.4703485e-09	4881.980579376221
557	-31.890837	0.05949517	-31.87188	-32.39654	54.01351	-12.520258	7.773197	1.481369	-25.388113	2232000	-0.041243006	0.002418165	0.0	-8.600624e-05	0.85638607	1.9371509e-08	4890.7105457782745
558	-31.883879	0.008035886	-31.864525	-31.899706	54.0	-12.523416	7.7723513	1.0060165	-25.387465	2236000	-0.041085206	0.00014920384	0.0	-8.7341024e-05	0.85626996	9.536743e-09	4899.42623257637
559	-31.88227	0.0075631724	-31.86489	-31.899574	54.0	-12.51823	7.773012	1.0213734	-25.382586	2240000	-0.12640461	6.453805e-05	0.0	-2.2925524e-06	0.8561552	2.4020672e-08	4908.145836353302
560	-31.88436	0.00990874	-31.837029	-31.90205	54.0	-12.515795	7.773991	1.0247332	-25.381155	2244000	-0.08389385	9.0773945e-05	0.0	-6.755741e-06	0.8560154	1.0669232e-08	4916.891210079193
561	-31.885439	0.0077214637	-31.86892	-31.902353	54.0	-12.517257	7.773811	1.0337542	-25.38076	2248000	-0.07351936	8.346076e-05	0.0	-3.1617892e-06	0.85587174	2.503395e-09	4925.617699623108
562	-31.891674	0.062948845	-31.868616	-32.426483	54.01351	-12.510912	7.7751737	1.4376644	-25.382294	2252000	-0.039879635	0.00197213	0.0	-0.00016239227	0.85571694	-8.761883e-09	4934.403329133987
563	-31.885538	0.00833152	-31.858799	-31.905018	54.0	-12.522271	7.7744417	1.0331106	-25.3894	2256000	-0.058504038	0.00019932436	0.0	-5.2205884e-05	0.85556746	1.013279e-09	4943.181176185608
564	-31.892443	0.060170818	-31.864372	-32.403652	54.01351	-12.508767	7.77576	1.4783705	-25.38005	2260000	-0.07138984	0.0025021713	0.0	-0.00016363384	0.8554222	-1.7523766e-08	4951.93386387825
565	-31.890882	0.062031254	-31.851719	-32.41545	54.01351	-12.518721	7.773151	1.4721665	-25.389124	2264000	-0.041908037	0.0025190061	0.0	-1.3097655e-05	0.8552634	-1.001358e-08	4960.746018409729
566	-31.892939	0.061190706	-31.843575	-32.408684	54.01351	-12.516251	7.774787	1.4650204	-25.385239	2268000	-0.04144818	0.0024723916	0.0	-4.304317e-05	0.8551085	1.168251e-08	4969.512719631195
567	-31.886118	0.0076162205	-31.867416	-31.906624	54.0	-12.523944	7.773474	1.0569385	-25.387415	2272000	-0.10001508	0.00013257262	0.0	-4.5923734e-05	0.85495573	-1.1324882e-08	4978.326963663101
568	-31.88709	0.007637112	-31.860474	-31.902687	54.0	-12.51819	7.77442	1.0451361	-25.384491	2276000	-0.10286738	9.7795906e-05	0.0	0.0001266666	0.85478735	-1.8179417e-08	4987.050395727158
569	-31.887745	0.007657189	-31.871044	-31.908213	54.0	-12.535365	7.7715025	1.0276301	-25.396511	2280000	-0.07468925	0.00027552724	0.0	0.00052479864	0.85460806	-3.0398368e-09	4995.782252550125
570	-31.888237	0.007142386	-31.873585	-31.906055	54.0	-12.491105	7.779538	1.081737	-25.360632	2284000	-0.0966788	0.0010459729	0.0	-0.0009777795	0.8544322	-2.3245812e-09	5004.590114355087
571	-31.900349	0.08470284	-31.871422	-32.411663	54.027027	-12.507233	7.7764225	1.4959698	-25.385412	2288000	-0.01922009	0.0048177177	0.0	-0.00022461452	0.85423595	8.106232e-09	5013.3299968242645
572	-31.892889	0.059545923	-31.852543	-32.396343	54.01351	-12.527184	7.7730317	1.4747502	-25.393707	2292000	-0.01979683	0.0026140395	0.0	-0.00019878964	0.8540581	4.1127204e-09	5022.3006200790405
573	-31.90006	0.08563338	-31.857338	-32.416042	54.027027	-12.513769	7.774179	1.4635466	-25.388758	2296000	-0.042935148	0.0047656302	0.0	-0.00030755578	0.8538891	-2.3245812e-09	5031.0588212013245
574	-31.892014	0.060013216	-31.847578	-32.39992	54.01351	-12.523027	7.7734814	1.437833	-25.392157	2300000	-0.01565974	0.0023835178	0.0	-7.98509e-05	0.85372686	-5.7816507e-09	5039.834255695343
575	-31.892288	0.060165666	-31.869667	-32.403072	54.01351	-12.520638	7.7735186	1.4707031	-25.388634	2304000	-0.0801835	0.0024242273	0.0	-1.2799865e-05	0.85357845	-1.9311905e-08	5048.58784365654
576	-31.893208	0.062190585	-31.858768	-32.42009	54.01351	-12.515781	7.7742853	1.464253	-25.386055	2308000	-0.022523375	0.0024706426	0.0	4.7937967e-05	0.8534134	1.1503697e-08	5057.596817731857
577	-31.883528	0.009737387	-31.839838	-31.908955	54.0	-12.526007	7.7725863	1.021296	-25.392315	2312000	-0.06527835	0.0001492471	0.0	-6.027022e-05	0.85325783	-1.9490718e-08	5066.35289978981
578	-31.882229	0.008916863	-31.841328	-31.896576	54.0	-12.518864	7.7730594	1.0369521	-25.382725	2316000	-0.07616222	8.285613e-05	0.0	-1.4161342e-06	0.8531097	6.6161157e-09	5075.152515888214
579	-31.892084	0.061873768	-31.806757	-32.411472	54.01351	-12.512758	7.774254	1.4993395	-25.381874	2320000	-0.08289377	0.0025005778	0.0	-6.0161576e-05	0.8529515	2.7418137e-09	5083.890971660614
580	-31.883568	0.006610432	-31.870028	-31.898596	54.0	-12.525633	7.7732825	1.01166	-25.388725	2324000	-0.08283765	0.0001232018	0.0	-6.115541e-05	0.8527808	-2.604723e-08	5092.631207704544
581	-31.882793	0.0078527145	-31.860312	-31.90168	54.0	-12.519003	7.7733655	1.0333133	-25.384192	2328000	-0.04370529	8.340695e-05	0.0	2.7653135e-05	0.85260516	-5.4240226e-09	5101.374437093735
582	-31.88383	0.009656771	-31.841665	-31.902897	54.0	-12.51782	7.773219	1.0319453	-25.382824	2332000	-0.047347795	7.991048e-05	0.0	-5.6176286e-06	0.8524408	-6.556511e-10	5110.124372959137
583	-31.889715	0.06098412	-31.866032	-32.407646	54.01351	-12.513946	7.774249	1.5015222	-25.383362	2336000	-0.051766463	0.002468729	0.0	-4.9386406e-05	0.8522864	-2.0861626e-09	5118.857359647751
584	-31.890879	0.058787894	-31.865896	-32.3893	54.01351	-12.516731	7.773544	1.4866979	-25.38561	2340000	0.019866327	0.0023368823	0.0	0.0003254388	0.8521276	-2.384186e-10	5127.853559732437
585	-31.889654	0.059873596	-31.869242	-32.398228	54.01351	-12.537133	7.7699747	1.4625814	-25.402706	2344000	0.012684952	0.0027363265	0.0	0.0023481355	0.85199106	-1.579523e-08	5136.640788555145
586	-31.880255	0.008523918	-31.850405	-31.90533	54.0	-12.562131	7.765762	0.96118474	-25.418991	2348000	-0.041221473	0.002114055	0.0	-0.0020419818	0.8518723	6.556511e-10	5145.379660844803
587	-31.882952	0.0062452797	-31.871418	-31.89571	54.0	-12.518219	7.772158	1.052681	-25.381716	2352000	-0.03212446	0.00011079367	0.0	0.00027258537	0.8517579	6.7949295e-09	5154.138335466385
588	-31.88212	0.008472717	-31.8485	-31.899406	54.0	-12.538451	7.7699013	1.013128	-25.399574	2356000	-0.054767486	0.00047834677	0.0	-0.00039712831	0.8516455	7.390976e-09	5162.879034996033
589	-31.883175	0.008051642	-31.859886	-31.903425	54.0	-12.5193205	7.772399	1.0288268	-25.38135	2360000	-0.07484526	0.00014112539	0.0	2.4403504e-05	0.8515342	8.2850455e-09	5171.659143447876
590	-31.880688	0.009140113	-31.830814	-31.89763	54.0	-12.523967	7.7733717	1.0371213	-25.388103	2364000	-0.05732359	0.00012115752	0.0	-3.955412e-05	0.85141885	-1.1742115e-08	5180.402035713196
591	-31.882866	0.008436299	-31.865046	-31.911219	54.0	-12.517666	7.7723694	1.0541377	-25.379883	2368000	-0.113438934	7.6316916e-05	0.0	-4.113892e-06	0.8512941	7.390976e-09	5189.137898921967
592	-31.880285	0.0072175274	-31.857786	-31.892677	54.0	-12.517856	7.7736554	1.0352503	-25.382696	2372000	-0.0735564	7.128862e-05	0.0	1.974831e-05	0.85115904	1.4424324e-08	5197.908460378647
593	-31.901983	0.10334079	-31.846315	-32.40429	54.04054	-12.494974	7.775484	1.5124816	-25.377216	2376000	-0.017765723	0.0072915	0.0	-0.00066353194	0.85102034	6.9737434e-09	5206.704667806625
594	-31.897724	0.08457103	-31.854311	-32.41512	54.027027	-12.521986	7.7713356	1.4539754	-25.392738	2380000	-0.010795984	0.004656038	0.0	-9.644544e-05	0.85089046	1.6629697e-08	5215.441736698151
595	-31.897326	0.08492279	-31.858133	-32.407303	54.027027	-12.518646	7.7725854	1.4726171	-25.391556	2384000	-0.05298302	0.004843418	0.0	-0.00015475135	0.85076416	7.867813e-09	5224.2081823349
596	-31.895306	0.0855788	-31.85333	-32.409725	54.027027	-12.517336	7.7729673	1.4683055	-25.391035	2388000	0.0009803128	0.0046856636	0.0	0.00078273145	0.85063946	2.1457671e-09	5232.974766254425
597	-31.894789	0.08481087	-31.835358	-32.403267	54.027027	-12.552577	7.767129	1.4304676	-25.421843	2392000	-0.006002538	0.0059698895	0.0	-0.0014461083	0.85052216	-2.18153e-08	5241.696514844894
598	-31.897339	0.08540001	-31.866873	-32.413395	54.027027	-12.515722	7.7746577	1.4658554	-25.389078	2396000	-0.086702645	0.004802698	0.0	-9.8056626e-05	0.85041445	6.198883e-09	5250.707586765289
599	-31.890299	0.0600023	-31.862867	-32.397915	54.01351	-12.523623	7.771997	1.4522759	-25.390154	2400000	-0.036920972	0.0024070775	0.0	-9.512436e-05	0.85028636	9.000301e-09	5259.498204469681
600	-31.888943	0.061333857	-31.869057	-32.409904	54.01351	-12.520696	7.77284	1.4646026	-25.38759	2404000	-0.040074233	0.002399012	0.0	-2.4055596e-05	0.8501613	2.604723e-08	5268.244309425354
601	-31.890608	0.059471842	-31.861717	-32.392857	54.01351	-12.518049	7.77322	1.4771153	-25.386095	2408000	-0.027577294	0.002562215	0.0	0.0011793964	0.85003954	-4.4703485e-09	5277.054922819138
602	-31.888428	0.061791595	-31.850643	-32.412457	54.01351	-12.550884	7.767566	1.4049401	-25.416082	2412000	-0.0223404	0.0036053215	0.0	-0.0008819869	0.84992415	-1.3113022e-09	5285.8586966991425
603	-31.881104	0.009169811	-31.840206	-31.897804	54.0	-12.543165	7.76928	1.0124965	-25.404047	2416000	-0.0027833518	0.00076516625	0.0	-0.0006827828	0.8498145	9.3579295e-09	5294.687164306641
604	-31.880688	0.008576223	-31.836237	-31.89781	54.0	-12.518437	7.7730656	1.0432775	-25.382835	2420000	-0.05996622	7.998251e-05	0.0	-3.4339828e-06	0.8497168	5.1259996e-09	5303.441833019257
605	-31.888355	0.060982272	-31.864574	-32.40594	54.01351	-12.512402	7.7731786	1.4844307	-25.381214	2424000	-0.06959606	0.002421816	0.0	-4.2552827e-05	0.8496143	-1.9490718e-08	5312.199982643127
606	-31.881882	0.008626378	-31.853424	-31.898645	54.0	-12.523273	7.7717776	1.0334312	-25.387297	2428000	-0.049898375	0.00010956711	0.0	-3.9230545e-05	0.8494942	7.212162e-09	5320.972559928894
607	-31.889887	0.06158752	-31.856934	-32.41245	54.01351	-12.51412	7.7736526	1.496228	-25.383377	2432000	-0.012809109	0.0024482487	0.0	-1.6820151e-05	0.8493766	1.001358e-08	5329.734974384308
608	-31.883093	0.009302803	-31.856682	-31.908998	54.0	-12.52343	7.772354	1.0350161	-25.386768	2436000	-0.07042415	8.708738e-05	0.0	-2.011667e-05	0.8492677	-1.990795e-08	5338.507403373718
609	-31.887749	0.060331088	-31.856455	-32.398457	54.01351	-12.514255	7.773952	1.4914763	-25.384388	2440000	-0.03742417	0.0023738078	0.0	-2.1170825e-05	0.84915346	-1.5974045e-08	5347.272442340851
610	-31.881634	0.0074062324	-31.860727	-31.897873	54.0	-12.52324	7.7720876	1.0319452	-25.38514	2444000	-0.12766835	8.825296e-05	0.0	-2.7622697e-05	0.8490456	-2.5987624e-08	5356.012262582779
611	-31.88246	0.008775123	-31.835917	-31.899033	54.0	-12.519062	7.772772	1.0394905	-25.38253	2448000	-0.13344523	7.001274e-05	0.0	5.2224364e-05	0.8489105	1.8954276e-08	5364.796631336212
612	-31.87924	0.008997714	-31.83591	-31.896637	54.0	-12.52349	7.772615	1.0397025	-25.390474	2452000	-0.051777106	0.00013362261	0.0	-4.5760287e-05	0.84875196	-2.503395e-09	5373.585216999054
613	-31.880972	0.0064600203	-31.86617	-31.89131	54.0	-12.519871	7.771914	1.0487797	-25.380655	2456000	-0.05005344	6.226598e-05	0.0	-4.792357e-06	0.8486035	3.5762786e-09	5382.344626188278
614	-31.881008	0.0068824454	-31.85536	-31.895544	54.0	-12.51606	7.772751	1.0273771	-25.380394	2460000	-0.06396374	6.226102e-05	0.0	0.0001716204	0.8484555	5.3048135e-09	5391.091282367706
615	-31.880682	0.0076877554	-31.843012	-31.89271	54.0	-12.51589	7.773593	1.031384	-25.38156	2464000	0.0038233919	5.853835e-05	0.0	-4.424779e-06	0.84830654	1.257658e-08	5399.8969049453735
616	-31.89628	0.0867646	-31.866596	-32.417664	54.027027	-12.505841	7.7740493	1.501486	-25.3814	2468000	-0.059479162	0.0049244515	0.0	-0.00018773181	0.8481813	-1.6629697e-08	5408.629843473434
617	-31.882107	0.007853881	-31.848488	-31.897614	54.0	-12.528327	7.7707853	1.0071763	-25.390478	2472000	-0.076887175	0.00028779084	0.0	-0.00013524291	0.8480529	-7.1525574e-10	5417.446940422058
618	-31.881203	0.007800191	-31.85827	-31.897945	54.0	-12.518308	7.773324	1.0405779	-25.382347	2476000	-0.07739469	0.00017764803	0.0	3.346373e-05	0.8479149	7.629395e-09	5426.440785169601
619	-31.880068	0.0069704927	-31.857218	-31.89711	54.0	-12.508779	7.7741213	1.0305133	-25.374233	2480000	-0.04849048	0.00015821376	0.0	-8.1978586e-05	0.847777	6.437302e-09	5435.176320314407
620	-31.887339	0.060704034	-31.857094	-32.40218	54.01351	-12.510224	7.773924	1.4996138	-25.379484	2484000	0.019816369	0.0024253973	0.0	-5.665724e-05	0.84763724	6.556511e-10	5443.904485464096
621	-31.890741	0.060868077	-31.86494	-32.40815	54.01351	-12.518803	7.7717867	1.4707236	-25.385105	2488000	-0.056435302	0.002425107	0.0	-2.0463718e-05	0.84752524	1.7881393e-09	5452.808377027512
622	-31.888754	0.060920198	-31.864529	-32.40564	54.01351	-12.51922	7.773517	1.4816322	-25.38843	2492000	-0.014250067	0.0023970567	0.0	-2.5885878e-05	0.84740496	-2.2768974e-08	5461.570576429367
623	-31.888676	0.061458606	-31.865965	-32.410416	54.01351	-12.515111	7.7733192	1.4900144	-25.384518	2496000	-0.013242478	0.0023882017	0.0	-1.795101e-05	0.8473001	-1.0251999e-08	5470.3600215911865
624	-31.880629	0.008845383	-31.835867	-31.902683	54.0	-12.524304	7.7713327	1.0216902	-25.386108	2500000	-0.06735605	0.00011678161	0.0	-5.9400307e-05	0.84719956	-2.503395e-09	5479.082402467728
625	-31.880615	0.007676429	-31.864798	-31.90259	54.0	-12.517977	7.7724786	1.0299706	-25.38168	2504000	-0.05219489	6.709973e-05	0.0	-1.6983322e-06	0.8470947	7.688999e-09	5487.833890199661
