Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
57	-23.45011	33.826183	-2.7199788	-189.95491	-25.458641	24.174398	-5.5811896	-87.97832	100.125	130.8	227999	-8.254283	9.234581	39.48765	-69.256226	8.068923	0.1393633	2197.5092310905457
58	-49.68495	37.86973	-6.332005	-106.5984	-58.970207	44.938694	-5.924333	-150.7116	242.73334	254.8	231999	-8.244225	9.142692	37.548214	-68.86298	8.069021	0.14055218	2240.525763988495
59	-45.034237	41.30073	-2.905171	-124.69495	-55.906013	41.321342	-6.516887	-122.599106	223.0	286.6	235999	-8.237237	9.12155	38.523834	-70.43871	8.056762	0.14362596	2285.688207626343
60	-48.802536	40.191753	-3.1396606	-131.91127	-23.77413	5.400397	-15.951939	-33.173275	228.33333	82.4	239999	-8.08795	9.049991	30.52083	-72.04733	7.9053135	0.14534707	2326.4904203414917
61	-41.805847	41.539368	-2.856771	-133.12315	-37.346054	36.77011	-9.486023	-99.529495	201.8421	187.9	243999	-7.884825	8.981937	23.492258	-74.46224	7.697284	0.13877332	2365.5637135505676
62	-39.709084	32.32518	-6.5900326	-123.134796	-35.788532	32.085842	-6.981104	-98.48484	179.36363	174.0	247999	-7.7170544	8.96152	22.998549	-74.90289	7.536212	0.13369788	2404.8132412433624
63	-50.545204	41.704353	-5.22747	-121.893814	-61.438507	44.67359	-6.9518676	-118.5798	211.45	291.6	251999	-7.560465	8.980106	20.22238	-77.19715	7.3786297	0.13215697	2441.741313934326
64	-55.724857	43.627544	-12.357938	-144.73398	-58.81908	43.757736	-7.96946	-123.11352	236.0	254.7	255999	-7.352504	8.981099	20.894358	-82.84516	7.1705604	0.1288525	2481.23738694191
65	-39.6562	53.151722	-10.356659	-268.5279	-68.049995	39.62844	-6.840974	-117.39839	141.37038	336.9	259999	-7.2974844	9.046564	24.473862	-85.04118	7.1242127	0.13430487	2524.5959713459015
66	-48.31373	42.705658	-5.2768197	-121.02233	-34.35254	38.264137	-3.194646	-118.18993	219.73685	142.5	263999	-7.3832774	9.057778	30.46734	-84.144135	7.2181892	0.13883264	2559.0362088680267
67	-44.142044	37.009163	-4.671886	-100.26096	-49.85885	42.520805	-6.895685	-115.589516	219.0	235.1	267999	-7.567565	9.1047	36.372326	-88.31505	7.4034004	0.14486283	2604.508983373642
68	-40.418827	30.965565	-7.619542	-116.491	-61.963478	52.702698	-3.2300117	-164.69615	180.80952	274.6	271999	-7.7703314	9.059448	39.931057	-90.542694	7.6036196	0.14590572	2648.52419757843
69	-41.609783	38.255066	-4.9427376	-129.32848	-52.955162	42.587387	-6.1009035	-125.17511	183.59091	246.1	275999	-7.8255186	9.0725565	40.556812	-106.98038	7.6615663	0.15419629	2700.2112424373627
70	-50.99635	38.79724	-4.9217377	-134.47511	-36.70635	38.737476	-2.669681	-97.378845	255.0625	183.0	279999	-8.114978	9.456605	37.487183	-117.49902	7.961147	0.15898447	2748.7112169265747
71	-63.58889	50.57282	-3.8142402	-146.03743	-98.84678	49.697205	-5.4493747	-168.16232	281.35715	411.8	283999	-8.343549	9.791722	37.191883	-119.38669	8.191405	0.16303013	2806.3778746128082
72	-39.026577	42.388966	-1.96121	-159.9448	-41.02248	37.478443	-3.3462915	-104.97989	161.73077	189.9	287999	-8.622686	9.822365	30.765858	-111.68987	8.48111	0.16086724	2872.1920506954193
73	-47.68178	41.770004	-3.1648116	-137.88516	-54.110107	40.277493	-2.717972	-120.24477	209.5	253.8	291999	-8.963394	9.604414	24.447134	-99.37009	8.819884	0.16524257	2941.871123790741
74	-80.34745	45.539047	-6.476111	-122.47099	-33.54044	35.740562	-4.3049216	-104.7787	351.41666	147.1	295999	-9.06239	9.373775	24.351528	-101.236115	8.910179	0.1734603	3004.620878458023
75	-57.4533	57.166145	-5.6765385	-250.13039	-42.13183	35.760574	-12.974504	-126.41501	221.83333	179.0	299999	-8.895122	9.121056	29.26235	-99.56457	8.726219	0.16655938	3171.5952694416046
76	-40.127045	35.000362	-11.0311165	-132.44354	-22.642399	19.614222	-9.216567	-79.49257	160.78261	90.8	303999	-8.5741205	8.846986	29.910906	-98.30478	8.409822	0.15750009	3213.3370456695557
77	-31.833391	30.91377	-3.8956518	-111.364006	-33.493942	35.887222	-4.240085	-111.24777	139.73334	156.6	307999	-8.550595	8.710296	30.468977	-99.81293	8.399955	0.14826742	3250.942286968231
78	-18.677729	14.578031	-2.68028	-63.630146	-14.529765	8.839138	-5.793625	-33.80658	85.854164	60.3	311999	-8.573829	8.671491	29.400982	-104.78924	8.425209	0.16123132	3288.6034536361694
79	-20.344885	22.225967	-3.8243809	-147.96248	-29.082775	36.22124	-4.6797647	-132.75636	83.458336	117.0	315999	-8.462911	8.739219	33.89895	-113.11789	8.304778	0.16804919	3325.6980440616608
