Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
132	-5.4372463	0.6074221	-4.672851	-9.982702	11.271187	-1.9538635	1.9212674	0.8887428	-4.7174697	532000	-0.03429272	0.47900787	0.0	-0.06669116	0.9061839	-7.3313715e-09	4067.3636722564697
133	-5.3768554	0.6108221	-4.652061	-9.537527	11.170149	-6.189042	17.163944	0.90213454	-79.093	536000	-0.03909246	52.983673	0.0	-32.59636	0.9059943	-4.9471853e-09	4097.769031047821
134	-5.4181576	0.9179831	-4.6646748	-20.667547	11.224719	-2.7168128	5.4330416	0.16093451	-81.723694	540000	-0.009778942	25.601437	0.0	-24.545702	0.9058216	-2.0861625e-08	4127.988566637039
135	-5.364419	0.5009273	-4.6408305	-10.606793	11.133705	-2.0130782	1.8277227	0.7527454	-4.6853647	544000	-0.09054988	0.289323	0.0	-0.030021846	0.9056561	2.9206275e-09	4158.317336797714
136	-5.386803	0.9037374	-4.651539	-18.832785	11.173184	-2.0321875	1.8957697	0.6651696	-9.752855	548000	-0.09609474	0.949737	0.0	-0.041488588	0.90547925	8.8214875e-09	4188.54715514183
137	-6.334311	17.722975	-4.6604776	-329.58453	11.931343	-6.419679	17.730583	0.6523568	-82.63596	552000	0.0032563682	87.28103	0.0	-48.79526	0.9052834	7.450581e-09	4218.780544281006
138	-5.3865232	0.98600155	-4.648738	-17.882292	11.184874	-2.8054726	2.9245315	0.039949536	-40.15824	556000	-0.0262704	6.3956375	0.0	-5.534843	0.90511376	-4.8279762e-09	4248.787159919739
139	-6.3369045	19.006453	-4.6518154	-354.13412	11.901786	-7.9241643	21.76594	0.5351205	-89.465645	560000	-0.0036416168	48.41986	0.0	-31.783016	0.9049527	-1.3113022e-09	4278.918343782425
140	-5.3453083	0.82686114	-4.6554947	-14.29018	11.111111	-3.0511534	6.277265	0.4883908	-73.797066	564000	-0.014617954	38.347126	0.0	-37.622272	0.9048115	3.3378602e-09	4309.199671506882
141	-5.342357	0.5176425	-4.6384454	-10.063778	11.088889	-2.0436134	1.9205492	0.5311369	-4.9904127	568000	-0.07613322	0.33452168	0.0	-0.046671033	0.90467954	-1.1086464e-08	4339.477668523788
142	-5.332533	0.45863685	-4.6523457	-8.410427	11.080333	-2.005298	1.9203068	0.6466819	-5.151346	572000	-0.10954023	0.25947806	0.0	-0.025731057	0.90453744	1.0251999e-08	4369.198496580124
143	-5.3273444	0.8656803	-4.644946	-19.38124	11.058171	-2.0315266	2.181467	0.77559924	-35.784187	576000	-0.062324096	2.1135664	0.0	-1.1454196	0.9043659	8.3446505e-10	4398.73846745491
144	-5.3013077	0.5318346	-4.6589546	-10.56931	11.016529	-2.0295632	1.8920087	0.7221447	-5.1966057	580000	-0.07156793	0.25863332	0.0	-0.016788706	0.90419334	-2.0802021e-08	4428.22548866272
145	-6.355074	19.927383	-4.6473627	-370.45255	11.928358	-8.108685	22.38721	0.7770891	-91.19173	584000	-0.029518586	73.602066	0.0	-56.887924	0.90402	7.56979e-09	4458.145531415939
146	-5.2460136	0.37344602	-4.6582637	-7.8806334	10.909836	-2.2291257	1.8429016	0.15033174	-5.1916723	588000	-0.046507854	0.3795699	0.0	-0.16324495	0.90384907	-5.9604646e-09	4487.5332725048065
147	-5.223641	0.3974597	-4.629348	-7.892416	10.87466	-2.0066931	1.9008842	0.58502746	-6.007813	592000	-0.048446212	0.29986414	0.0	-0.10315001	0.90368456	5.9604646e-09	4517.043626070023
148	-5.270272	0.6227175	-4.646142	-12.698669	10.9725275	-2.1203377	3.3583083	0.7410836	-66.192116	596000	-0.03540534	8.079648	0.0	-7.7573385	0.90351397	-9.775162e-09	4546.852409362793
149	-5.2056108	0.41621715	-4.653627	-8.504591	10.861413	-1.9861746	1.9028138	0.79802907	-5.120741	600000	-0.081904106	0.16633049	0.0	-0.0138313025	0.9033567	4.887581e-09	4576.756193399429
150	-5.2724857	0.6506819	-4.6300745	-11.651021	10.983517	-1.9286897	1.8875217	0.88631594	-5.068808	604000	-0.070724055	0.3584117	0.0	-0.018655777	0.9031892	1.3113022e-09	4606.629781961441
151	-5.2961054	0.89793915	-4.63734	-15.874624	11.030387	-1.9955386	1.8896673	0.97252643	-13.01351	608000	-0.043899182	0.7378131	0.0	-0.11794883	0.90301776	-9.536744e-10	4636.591110229492
152	-5.2746086	0.64102507	-4.649721	-13.246487	10.994491	-2.0211017	1.8820564	1.0028975	-5.1465383	612000	-0.039517168	0.33727336	0.0	-0.00913769	0.90285313	-6.6757204e-09	4666.6872770786285
153	-5.2649226	0.6809088	-4.6494846	-12.2008295	10.96978	-1.9745755	1.8990644	1.1572932	-5.083041	616000	-0.048141725	0.35142717	0.0	-0.003236264	0.90269595	3.3974648e-09	4696.518887519836
154	-5.222577	0.45050958	-4.6528764	-7.8956456	10.901639	-1.989628	1.9073029	1.2142812	-5.0937743	620000	-0.055677693	0.1728831	0.0	-0.008228898	0.90253514	-2.6822091e-09	4726.301425457001
155	-5.2651024	0.5145587	-4.6480417	-9.520015	10.967033	-1.9279925	1.909478	1.1619558	-5.052514	624000	-0.06634691	0.19518577	0.0	-0.0032199621	0.9023837	-1.4185906e-08	4756.056270360947
156	-5.207223	0.43738833	-4.645937	-7.9092975	10.850543	-1.9826765	1.9121512	1.2372847	-5.10277	628000	-0.15056664	0.1486036	0.0	-0.0054680705	0.90222394	-8.3446505e-10	4785.654814958572
157	-5.267166	0.6268677	-4.6364827	-12.722295	10.967033	-1.9282956	1.9069508	1.2909261	-5.047331	632000	-0.06288718	0.2835844	0.0	-0.0065223873	0.902027	1.1265278e-08	4815.305757284164
158	-6.250651	18.827965	-4.6459312	-352.277	11.7728615	-8.022218	22.070162	1.2429372	-92.59845	636000	-0.02132652	34.099697	0.0	-23.945496	0.90183365	1.0371208e-08	4845.308477640152
159	-6.453506	21.416624	-4.642528	-395.6089	12.027108	-9.971983	24.430511	0.8013437	-95.42736	640000	-0.066749446	31.410637	0.0	-12.747448	0.9016576	-1.3232231e-08	4875.322631120682
160	-5.2573133	0.56465787	-4.6470156	-11.089695	10.950685	-2.1174662	2.1578116	0.5897205	-30.514576	644000	-0.033880197	1.1215023	0.0	-0.7803019	0.9014679	5.2452087e-09	4905.107276916504
161	-5.203179	0.5590862	-4.6532755	-12.7017145	10.855978	-2.0036407	1.9164196	0.7626895	-5.4672585	648000	-0.021188688	0.32102525	0.0	-0.036653876	0.90129083	-7.390976e-09	4934.887729644775
162	-5.254094	0.5202925	-4.648877	-10.557851	10.9262295	-1.9544857	2.0020833	0.85176075	-35.969055	652000	-0.07641997	0.60083485	0.0	-0.38395357	0.90112513	1.20997425e-08	4964.000337839127
163	-5.1970553	0.4109373	-4.6323714	-6.810845	10.829268	-1.9708847	1.9254619	1.0012586	-5.0819664	656000	-0.07930533	0.15861508	0.0	-0.017081335	0.90094596	5.9604643e-10	4993.225044727325
164	-5.1323285	0.36378515	-4.646626	-6.5474343	10.718498	-1.9492835	1.9035807	1.026004	-5.0291862	660000	-0.050115142	0.12349543	0.0	-0.011924133	0.90075713	-1.2040139e-08	5022.504706859589
165	-5.2235727	0.6381768	-4.6369	-13.2374735	10.891008	-1.8828672	1.8930482	1.0561516	-4.96688	664000	-0.103307836	0.3412453	0.0	-0.053748548	0.90057063	2.6822091e-09	5052.069560289383
166	-5.170494	0.587028	-4.631986	-12.691738	10.802703	-1.955457	1.9083266	1.1574953	-5.0472965	668000	-0.042468477	0.24685714	0.0	-0.008203074	0.90037185	-2.9802322e-10	5081.470458507538
167	-5.1408553	0.70640737	-4.6181955	-12.736464	10.765499	-1.9506537	1.8829359	1.1301085	-5.0054936	672000	-0.05235637	0.36688164	0.0	-0.014255762	0.90018505	-3.8743018e-09	5111.189840078354
168	-5.1847005	0.70928836	-4.6400785	-12.685778	10.845109	-2.0015664	2.3516169	1.130053	-34.11369	676000	-0.008460991	2.2974956	0.0	-1.9271976	0.9000079	4.5895576e-09	5140.8889355659485
169	-5.1311836	0.43151057	-4.648472	-7.3873415	10.744623	-1.9392039	1.8899478	1.4100863	-4.9809303	680000	-0.051533587	0.1517097	0.0	-0.008295298	0.89983594	4.4107438e-09	5170.997221469879
170	-6.1535296	16.852665	-4.621174	-317.48285	11.650146	-6.333297	19.546162	1.4581256	-101.32595	684000	0.006951993	85.73135	0.0	-65.18963	0.8996696	-1.2516975e-09	5201.605463981628
171	-5.2303176	0.7792227	-4.641879	-12.68898	10.934247	-2.312501	2.5427918	0.86682045	-46.003548	688000	-0.028198814	3.0559344	0.0	-2.6042788	0.89951694	-3.4570693e-09	5231.520044326782
172	-5.156871	0.70322096	-4.631457	-11.63178	10.802703	-2.015632	1.890401	0.9010831	-5.9386797	692000	-0.024317032	0.37983394	0.0	-0.035892844	0.89937645	1.1980534e-08	5261.534463405609
173	-5.174812	0.7926711	-4.637352	-14.295053	10.840109	-1.9659237	1.9021543	1.1086252	-11.550773	696000	-0.022317875	0.44215414	0.0	-0.033331424	0.8992399	-3.3378602e-09	5291.75906586647
174	-5.1555667	0.64215463	-4.6466737	-12.195971	10.791892	-1.9149235	1.9009011	1.1813664	-5.0155897	700000	-0.07062488	0.3035616	0.0	-0.012180448	0.8991193	-1.5497207e-08	5321.494681119919
175	-5.1176143	0.44725662	-4.6364775	-8.447284	10.718498	-1.9196037	1.8968091	1.178934	-4.9860435	704000	-0.07318687	0.17065166	0.0	-0.0116812885	0.8989906	4.9471853e-09	5351.116365909576
176	-5.1970277	0.58802277	-4.635062	-10.56264	10.847826	-1.9066457	1.8900526	1.1389561	-4.9481335	708000	-0.0674979	0.23903862	0.0	-0.004981801	0.898856	-6.496906e-09	5380.950108528137
177	-5.225252	0.67135894	-4.641278	-12.634809	10.899182	-1.9229228	1.9139209	1.1830438	-5.722979	712000	-0.052622627	0.2925735	0.0	-0.010608494	0.89871323	-1.4364719e-08	5410.637305259705
178	-5.1668477	0.4567393	-4.615922	-9.547588	10.786487	-1.9540381	1.9160633	1.2035483	-5.066024	716000	-0.117425315	0.172311	0.0	-0.014267489	0.8985777	1.6629697e-08	5439.9444231987
179	-5.1236506	0.37960806	-4.637033	-6.8248186	10.710456	-1.9155552	1.8935076	1.1254458	-4.9877815	720000	-0.11384114	0.11055967	0.0	-0.0032466352	0.89841807	-5.3644182e-09	5469.42092871666
180	-5.1478095	0.47772148	-4.640451	-10.009405	10.747312	-1.8987929	1.8925387	1.161401	-4.951917	724000	-0.08888523	0.16554895	0.0	-0.0056105554	0.89823395	3.1590461e-09	5498.993500471115
181	-5.8551226	12.714348	-4.6308384	-244.55206	11.282486	-5.447312	18.131424	1.2653507	-101.53424	728000	-0.0812813	46.473747	0.0	-29.521807	0.898041	-1.7285346e-09	5528.54305934906
182	-5.1974072	0.7091175	-4.6438828	-14.9118805	10.847826	-2.552105	5.2035904	1.1469635	-76.57044	732000	-0.029954664	22.65319	0.0	-22.262815	0.8978438	1.5497208e-09	5558.243725061417
183	-5.100403	0.3806431	-4.6375117	-6.7928853	10.673797	-1.9704797	1.8668463	1.0815582	-4.9137797	736000	-0.07534517	0.11904214	0.0	-0.014791854	0.89765584	2.2351742e-08	5587.89906334877
184	-5.11117	0.3747711	-4.643217	-6.806482	10.695188	-1.8770955	1.8777887	1.0704994	-4.890148	740000	-0.05573458	0.10595598	0.0	-0.001664333	0.8974679	-1.7285346e-09	5617.477408647537
185	-5.133302	0.57966423	-4.645774	-11.111877	10.747312	-1.867395	1.8847047	1.1253263	-4.9144397	744000	-0.030680593	0.2710872	0.0	-0.01764366	0.8972818	-2.3245812e-09	5647.082120895386
186	-6.026951	17.251736	-4.6150928	-327.71033	11.458453	-7.428147	22.170164	1.0998887	-100.99733	748000	-0.013481125	60.684265	0.0	-46.59573	0.89711404	-1.7404556e-08	5677.707454442978
187	-5.1536293	0.6750798	-4.6363416	-10.028312	10.8	-2.2527168	2.9433725	0.96194553	-53.53482	752000	-0.03441887	5.1674833	0.0	-4.831536	0.89695686	-7.033348e-09	5707.703979730606
188	-5.1734595	0.7565865	-4.625938	-12.721429	10.845109	-1.9654213	1.931906	0.838403	-26.405947	756000	-0.017779594	0.7038154	0.0	-0.32609224	0.8968092	-1.090765e-08	5737.647952079773
189	-5.7248077	11.442554	-4.6372275	-221.86504	11.139276	-4.8408985	15.93166	1.02578	-95.31106	760000	-0.028731631	38.22246	0.0	-22.113768	0.8966699	-1.6510487e-08	5767.638704776764
190	-5.728831	11.471587	-4.6270614	-222.26802	11.164804	-5.5648975	17.437834	0.9037907	-101.40216	764000	-0.016708164	17.069662	0.0	-1.2578402	0.89654315	4.768372e-10	5797.618056774139
191	-5.175528	0.71652037	-4.630851	-12.75642	10.845109	-2.4737608	4.7321653	1.108181	-80.97711	768000	-0.011335207	18.541521	0.0	-18.121193	0.8964222	-4.529953e-09	5827.515454530716
192	-5.086212	0.49358207	-4.6310434	-8.448376	10.684492	-1.9769433	1.8733019	0.9100244	-4.9315157	772000	-0.065149926	0.24756254	0.0	-0.026270583	0.89631134	4.768372e-10	5857.326498270035
193	-5.929744	15.548323	-4.648499	-297.042	11.349432	-6.5258718	19.925283	0.94582033	-94.29923	776000	0.0076597347	49.728123	0.0	-37.78901	0.8961885	8.404255e-09	5887.542577505112
194	-5.9985743	16.521597	-4.631982	-314.50787	11.4257145	-7.6194067	21.369003	0.91324925	-96.341324	780000	-0.029253941	16.490423	0.0	-2.2362032	0.896079	1.5497208e-09	5917.59827041626
195	-5.099446	0.43585795	-4.6359468	-8.401346	10.687166	-1.9953697	2.035625	0.86897814	-9.182274	784000	-0.017930783	0.43164968	0.0	-0.2607454	0.89598024	-3.8146974e-09	5946.948927164078
196	-5.1067357	0.37284207	-4.6310973	-6.833529	10.699732	-1.8832603	1.8629295	0.86364686	-5.2021146	788000	-0.08600307	0.14748953	0.0	-0.016553253	0.8958854	2.384186e-10	5976.09296131134
197	-5.1548557	0.6511066	-4.6411223	-12.18503	10.7789755	-2.003316	2.5418622	0.9727253	-54.393177	792000	-0.011756298	3.276142	0.0	-2.9257755	0.8957687	-4.9471853e-09	6005.340501785278
198	-5.154777	0.4188768	-4.632291	-8.935396	10.768194	-1.9281539	1.8783774	1.0304787	-4.945524	796000	-0.09792018	0.15427412	0.0	-0.008146986	0.895663	-2.8014182e-09	6034.206082105637
199	-5.09584	0.38767377	-4.6203938	-7.890263	10.664	-1.9277021	1.8791761	1.0346854	-4.9464254	800000	-0.028872268	0.1352893	0.0	-0.007435575	0.89554197	1.1265278e-08	6063.424538135529
