Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQVals	StdQVals	MaxQVals	MinQVals	LossPi	LossQ	Time
43	-10.224534	7.890425	-1.091766	-31.872807	-8.747857	5.977504	-2.1844823	-21.264399	41.645832	40.6	171999	-4.812586	6.40873	2.63044	-65.14072	4.663246	0.0363395	5988.967021942139
44	-10.603805	9.192524	-1.3396426	-37.321995	-14.813393	8.9077425	-3.3260515	-27.281412	43.532608	57.9	175999	-4.7181025	6.305563	2.5028648	-66.17675	4.565842	0.035483245	6188.603671789169
45	-10.993909	7.980235	-1.4542112	-36.79405	-8.831842	6.638863	-2.5231304	-21.322058	43.53846	38.9	179999	-4.655991	6.2919884	3.3075233	-70.199524	4.515094	0.036541373	6390.0009644031525
46	-9.811667	8.416761	-1.6415577	-47.62877	-11.859942	7.60495	-3.5734422	-27.202278	42.531914	49.4	183999	-4.7025375	6.3322263	1.862704	-68.236275	4.5640125	0.03536969	6592.0126366615295
47	-11.458144	8.061787	-1.2758772	-30.786661	-10.108146	9.0964365	-2.6337419	-28.998812	46.7093	40.9	187999	-4.713391	6.34827	3.514932	-67.60065	4.5772724	0.034655347	6793.562590122223
48	-10.094675	7.8378835	-1.9123546	-35.59155	-12.376665	7.014886	-2.0797906	-23.100582	41.968086	51.1	191999	-4.7617927	6.579542	3.6570337	-68.89946	4.6264873	0.035298727	6998.266554117203
49	-10.485907	8.428916	-1.9020647	-41.205963	-5.3515215	4.467148	-1.9905182	-17.327276	43.138298	27.7	195999	-4.71424	6.5890055	2.7451317	-72.58735	4.5791206	0.033942528	7200.616544008255
50	-10.124168	7.816045	-1.9605149	-29.12858	-8.109707	7.6629186	-2.716127	-25.040213	42.031578	33.8	199999	-4.713805	6.4812436	2.1937282	-73.24148	4.583222	0.033175133	7405.053964853287
51	-11.137334	9.3214245	-2.2461314	-58.577255	-11.880896	8.475758	-3.0804563	-26.54088	47.809525	46.2	203999	-4.7520146	6.3558254	1.386669	-79.31352	4.625877	0.03683652	7610.324653625488
52	-10.323843	8.068502	-2.0600243	-29.69454	-10.633814	6.8192196	-2.6709821	-26.644894	42.91398	42.8	207999	-4.7544475	6.3565135	2.4191923	-79.900505	4.624955	0.036540397	7815.266521453857
53	-11.785149	8.337852	-2.3593078	-30.695461	-11.067683	7.3770247	-2.0233767	-22.016531	47.892857	44.7	211999	-4.6434264	6.3206325	2.7179353	-84.6136	4.514026	0.03536905	8019.628036260605
54	-18.012224	33.922005	-1.8257022	-229.34319	-29.909458	39.86176	-3.1326952	-142.07324	61.88889	127.8	215999	-4.561829	6.132944	4.2742805	-84.91713	4.4355497	0.036633544	8225.233795404434
55	-13.087383	20.319786	-1.1921098	-126.18387	-8.869321	7.8723493	-1.4993769	-23.89053	53.61842	36.4	219999	-4.525125	6.055097	4.0683684	-84.73409	4.4033546	0.036130153	8430.198569774628
56	-10.837129	9.603617	-1.3865151	-49.81643	-10.262889	8.04828	-2.8042855	-30.0639	44.31111	43.3	223999	-4.5617704	6.045557	2.1586561	-83.04958	4.440592	0.036065	8635.517697572708
57	-9.944585	8.03787	-1.453127	-30.454992	-8.09955	6.9767966	-1.7290186	-26.968271	41.214287	33.5	227999	-4.586698	6.047061	2.1017838	-79.87725	4.467701	0.035010476	8841.052575826645
58	-11.896881	8.676008	-1.1639348	-27.881947	-9.542684	7.5027447	-3.2653697	-28.363781	46.67059	40.4	231999	-4.4972696	6.0267057	2.118947	-75.29848	4.3720183	0.03166571	9046.601984262466
59	-9.8142805	7.490147	-1.3981913	-27.292427	-9.747533	6.41373	-1.9929264	-24.880749	39.633663	41.0	235999	-4.4109745	5.9424405	1.8008264	-76.06024	4.2921176	0.031103874	9251.9070687294
60	-10.013616	7.500849	-1.2673537	-31.7364	-12.591459	5.6446157	-5.8115306	-25.725231	40.969387	45.6	239999	-4.488835	5.9405117	1.729919	-76.49217	4.3770366	0.03203729	9458.529456615448
61	-8.392155	6.9214873	-1.5698701	-28.054192	-6.49579	3.6001818	-1.6142646	-12.580474	37.299065	29.6	243999	-4.5145426	5.983705	1.3659279	-74.97482	4.402859	0.032592632	9664.93506193161
62	-11.490322	9.087613	-1.8633825	-42.15197	-6.6012564	5.9624195	-1.8398999	-22.493591	47.855423	30.0	247999	-4.57165	6.0544095	1.4108772	-71.64615	4.4627876	0.034206286	9870.74142408371
63	-11.814847	9.302502	-1.6196716	-31.283556	-11.34452	9.072278	-2.7843351	-28.392124	45.44944	43.2	251999	-4.5937085	6.0502415	1.5007414	-71.81092	4.4827795	0.034067955	10078.12199306488
64	-9.70383	7.644567	-1.8038551	-32.83242	-6.9950356	6.9370184	-2.948398	-26.616533	41.697918	31.1	255999	-4.5522876	6.065588	1.8860141	-73.083374	4.4380107	0.034190316	10285.335401773453
65	-10.923073	8.228061	-1.950618	-29.452108	-7.6070733	7.2582808	-2.5855246	-25.540228	42.815216	35.5	259999	-4.5053577	5.9054537	1.6010525	-70.94819	4.3945537	0.03247384	10492.217508554459
66	-10.894832	7.9354706	-1.9172506	-28.19198	-13.530512	8.057865	-3.686975	-26.662031	42.56842	49.6	263999	-4.487939	5.960221	1.777654	-78.5454	4.378819	0.034073967	10699.819110631943
67	-11.526057	8.765732	-1.5926393	-28.972528	-10.510482	7.746547	-2.442514	-28.41518	46.13793	45.1	267999	-4.4673324	5.960452	1.9004834	-79.1256	4.35732	0.033373956	10907.330403327942
68	-10.478659	7.990255	-1.8999543	-27.6358	-5.8885536	4.1814146	-2.775511	-17.614614	42.967743	30.9	271999	-4.409672	5.800094	2.9816763	-77.20556	4.30259	0.033766363	11113.853763341904
69	-9.652042	7.268754	-1.6440374	-26.833725	-12.771238	9.7052355	-2.4996796	-29.160828	40.2551	50.1	275999	-4.4073944	5.8036795	2.2154655	-71.44398	4.301665	0.032610666	11321.512645721436
70	-9.299748	7.6695423	-1.6469687	-30.114643	-12.733673	8.971997	-3.0443802	-28.860926	38.685715	48.3	279999	-4.3695226	5.743802	1.6393467	-72.000984	4.263919	0.033186104	11530.393836975098
71	-11.148241	8.507762	-1.7142283	-31.470604	-8.297272	7.4593487	-2.219562	-28.143326	44.211113	34.9	283999	-4.318357	5.703876	1.9406453	-70.343994	4.2142215	0.032560896	11739.477584600449
72	-12.616924	8.927811	-1.7845601	-41.325905	-9.191228	7.7800317	-2.4176817	-30.437977	50.151897	38.0	287999	-4.2939916	5.6660914	2.1759381	-71.44724	4.1913934	0.03216215	11947.68168258667
73	-10.258185	8.227306	-1.7061127	-30.87057	-15.562714	11.619499	-3.2546275	-38.162567	42.0	60.7	291999	-4.3288	5.687699	3.4236922	-72.52727	4.2308154	0.03209719	12156.626217126846
74	-12.3717	11.788272	-1.7076252	-77.64065	-9.264839	7.834655	-2.6908948	-27.22493	54.972973	36.4	295999	-4.383297	5.7702665	4.0862575	-70.163826	4.2854247	0.03249619	12365.360378980637
75	-9.354837	7.4152756	-1.7244586	-33.16513	-13.117111	9.243682	-2.1552184	-27.374098	40.090908	47.1	299999	-4.442375	5.938298	2.934571	-65.285805	4.348375	0.032835674	12574.805503845215
76	-9.120782	7.4509387	-1.7372862	-31.318913	-6.7883215	5.3368354	-2.2417805	-20.930704	37.761906	30.0	303999	-4.4701624	5.9955754	2.9039826	-66.72996	4.373741	0.03293576	12783.947333097458
77	-9.403344	7.6344733	-1.5773267	-29.414024	-10.083859	7.5586596	-2.1093812	-28.176834	37.592594	38.9	307999	-4.447221	6.036378	1.9604582	-67.29799	4.348303	0.031999476	12993.818859815598
78	-9.227064	8.004789	-1.5612255	-34.29481	-11.111613	8.299556	-1.5347391	-23.275	38.153847	43.0	311999	-4.3953075	6.0399046	2.3674293	-75.13948	4.297632	0.032624982	13203.770834445953
79	-11.207429	8.596596	-1.955237	-31.581167	-6.476762	5.8872833	-1.8362083	-21.795319	42.861702	30.4	315999	-4.3465266	6.01731	3.4590464	-79.815575	4.2471642	0.03252411	13414.67711186409
80	-10.751025	12.577239	-1.5654348	-75.71326	-10.614996	9.095986	-2.641139	-30.121027	50.0625	42.3	319999	-4.209815	5.7976236	3.572107	-79.645256	4.1089854	0.033309937	13626.763913154602
81	-10.567274	11.9353285	-1.5497077	-90.58575	-8.646174	7.8254666	-2.1441445	-27.108099	47.011765	35.6	323999	-4.233763	5.7845607	2.9689126	-76.74847	4.140011	0.031817526	13839.376991510391
82	-12.681271	15.077345	-1.9095716	-80.96659	-10.169414	6.170761	-2.6151235	-24.616362	58.101448	41.1	327999	-4.2732086	5.908878	3.0805712	-72.99115	4.1816053	0.032549858	14050.341480731964
83	-10.649223	8.752665	-1.873052	-51.695972	-6.7185926	6.168322	-2.4139066	-23.969463	43.857143	29.5	331999	-4.2844577	5.9091864	2.7797642	-74.39012	4.190621	0.034737725	14262.341002225876
84	-12.83117	10.152683	-2.0958197	-58.776146	-13.356237	18.086426	-3.2535746	-66.447586	54.541668	79.2	335999	-4.2327313	5.790896	1.956712	-74.16856	4.135402	0.035664834	14475.481610536575
85	-12.184528	9.808643	-1.987284	-47.972492	-13.540489	8.79699	-3.1440568	-26.794722	51.0375	53.5	339999	-4.164509	5.6407156	4.6901326	-73.01282	4.0668545	0.035843074	14687.857037305832
86	-11.328021	8.114413	-2.0290887	-31.811579	-10.639995	8.693962	-1.5987968	-29.73378	44.863636	43.7	343999	-4.127121	5.6606483	6.765718	-73.16672	4.0349407	0.035455458	14901.699923753738
87	-9.869083	7.5925484	-1.8007817	-45.0643	-11.94534	8.065049	-2.435877	-26.989168	44.032967	44.6	347999	-4.1750746	5.736669	6.3367467	-70.49834	4.085137	0.037138898	15115.144587278366
88	-10.576304	8.35859	-1.5537958	-29.813068	-10.892025	7.6500206	-2.9505844	-23.095879	42.326317	42.0	351999	-4.1774845	5.7458835	4.483804	-64.20147	4.0874357	0.036640972	15330.401500225067
89	-10.453991	8.504169	-1.609779	-34.412678	-8.952715	8.084109	-1.5798721	-24.173933	41.061226	36.7	355999	-4.1597924	5.7980266	3.6086583	-66.32481	4.0661936	0.035513416	15543.59585738182
90	-10.811784	8.40685	-1.6853408	-28.901691	-10.626877	6.7089305	-2.860697	-23.369867	42.902172	42.1	359999	-4.11841	5.763825	3.9595714	-61.213593	4.0244355	0.033473384	15759.326417446136
91	-11.765892	9.15922	-1.8408338	-31.587969	-13.230632	7.9287705	-1.4893347	-25.639072	44.58889	49.7	363999	-4.109571	5.773523	6.0493903	-65.18008	4.0169644	0.033432357	15975.175655841827
92	-10.267176	8.037379	-1.6325132	-29.59634	-9.143991	9.120331	-2.1362946	-28.732018	40.16	35.6	367999	-4.0525656	5.788654	8.034005	-62.311447	3.957309	0.031142496	16189.073941230774
93	-10.756774	8.113758	-1.5029411	-29.975384	-11.230307	8.799411	-1.4559671	-25.128027	42.765957	45.2	371999	-4.0087843	5.671732	7.0840263	-66.892624	3.917003	0.03140474	16402.95894384384
94	-10.750215	7.8329024	-1.2133812	-27.821054	-10.54029	9.518567	-1.5755575	-28.179068	42.61702	38.9	375999	-4.050313	5.648277	7.465768	-71.52083	3.9628954	0.032502275	16617.691213846207
95	-10.212347	7.656944	-1.3499585	-28.275013	-8.322007	7.9379487	-2.281415	-23.81838	41.63158	35.2	379999	-4.006893	5.68159	5.2667665	-81.12389	3.9116766	0.032397076	16833.170907974243
96	-12.60263	10.206682	-2.1042087	-52.25481	-11.41577	7.6779475	-1.5588348	-28.308779	59.49254	48.3	383999	-3.8657491	5.48465	4.1108937	-81.60036	3.7712913	0.03443312	17048.798099279404
97	-13.735686	9.405373	-1.4813292	-41.851368	-18.810081	20.063663	-3.4340432	-75.57843	57.842857	95.9	387999	-3.8299453	5.368052	6.0991797	-79.00923	3.7378323	0.03441001	17265.222246408463
98	-9.166628	7.3954687	-1.5950708	-32.59155	-17.939358	10.619545	-1.8716799	-29.247725	40.50505	61.7	391999	-3.869221	5.2794003	6.8996043	-86.90975	3.7851784	0.03459497	17480.51431798935
99	-10.079983	7.508188	-1.7982937	-28.799587	-13.232448	10.235164	-2.9266865	-33.74965	41.77381	54.6	395999	-3.9446988	5.4179215	6.9804053	-90.15099	3.8613844	0.03711511	17695.84547686577
100	-10.793557	11.893209	-1.7759165	-79.064445	-11.20257	8.248699	-2.3074934	-31.89466	47.68182	47.3	399999	-4.012914	5.4824505	8.59562	-85.083336	3.9290287	0.037915643	17911.87907385826
101	-10.464475	11.067108	-1.5191542	-82.12478	-13.416489	9.30321	-3.298758	-28.819912	46.57143	50.2	403999	-4.038615	5.5223203	9.074131	-80.72445	3.9529703	0.038646203	18129.00207734108
102	-11.08262	8.379934	-1.5888013	-29.726128	-12.485347	8.729644	-1.9439065	-28.43336	43.095745	45.8	407999	-4.00742	5.4574685	8.242109	-77.8251	3.9230509	0.035748094	18345.897055625916
103	-9.579582	7.482125	-1.6284876	-32.35773	-8.975193	6.488345	-2.8297305	-22.784231	39.97	39.7	411999	-4.002844	5.4223223	7.7135706	-63.340115	3.918512	0.0362786	18566.079990386963
104	-11.203438	8.559466	-1.5834482	-30.024958	-8.874766	6.76965	-1.896339	-26.672812	44.325844	37.3	415999	-3.9990695	5.4037704	6.7105956	-69.777275	3.9166193	0.03771737	18784.085232257843
105	-10.051959	8.270026	-1.5196782	-35.34515	-28.356043	35.457897	-2.5596309	-102.12054	42.302326	133.5	419999	-3.982406	5.4269567	6.7596703	-75.63324	3.8999012	0.036031052	19004.20361638069
106	-11.713575	12.156506	-1.4767625	-96.0212	-7.347377	7.528976	-2.4134479	-25.512968	48.02174	31.2	423999	-3.930638	5.4006743	4.820425	-80.5641	3.8445475	0.033830006	19222.979182958603
107	-15.04623	17.754303	-1.4023154	-88.64958	-7.0441422	6.1549215	-2.0559134	-22.851967	69.06896	33.4	427999	-3.8117666	5.3280454	7.334831	-77.53529	3.7244024	0.03363691	19442.13728618622
108	-10.61733	8.055924	-2.1155283	-33.36706	-8.335185	6.7210503	-3.036061	-23.939842	42.531914	35.9	431999	-3.789802	5.251333	10.167463	-74.26661	3.7017255	0.032812774	19662.564643144608
109	-10.920244	8.056462	-1.489657	-32.962147	-6.782506	5.649843	-1.59548	-22.962692	43.98901	33.0	435999	-3.8098426	5.292405	10.534361	-70.984344	3.7262027	0.031429768	19882.031716823578
110	-10.19055	7.8818007	-1.707494	-29.988808	-9.951359	5.2033105	-3.150107	-20.122704	40.98969	41.4	439999	-3.8665903	5.3339434	7.5612097	-72.00915	3.7864714	0.033011626	20102.69517636299
111	-9.620188	6.9059434	-1.419943	-29.220148	-11.983324	9.003783	-2.5795748	-26.946453	39.82178	45.7	443999	-3.9033325	5.367852	5.276454	-72.322624	3.8226714	0.032101296	20322.107583999634
112	-9.593923	7.524977	-1.7388383	-28.135986	-6.089511	3.340106	-1.6919429	-11.319734	39.127453	29.0	447999	-3.9180405	5.475226	4.216018	-74.26982	3.83587	0.03249431	20543.182406425476
113	-9.653707	8.805057	-1.412206	-58.8162	-14.256186	7.765356	-3.3511794	-24.671782	42.210526	52.5	451999	-3.8922322	5.510698	3.9943326	-81.519135	3.8112383	0.032585174	20763.36468887329
114	-11.631784	8.32074	-1.6975324	-37.44962	-9.384419	7.488404	-2.1323943	-25.576193	47.38095	38.5	455999	-3.9286134	5.5098414	5.1110144	-80.36456	3.8512528	0.035395395	20983.895067691803
115	-9.06505	6.96835	-1.7573906	-28.344353	-9.471422	5.669045	-2.6957366	-19.872381	37.707546	39.6	459999	-3.9814441	5.5431166	4.6685715	-75.4352	3.9047818	0.03189843	21204.279751062393
116	-11.431005	8.824324	-1.7968329	-35.513462	-9.810738	8.103403	-2.388519	-26.55296	44.86517	39.3	463999	-3.95957	5.5545454	2.5631495	-77.59406	3.8783848	0.031553388	21425.88611483574
117	-10.608508	8.648107	-1.8478627	-36.05257	-10.37929	6.44782	-2.3869061	-23.008366	43.673912	41.8	467999	-3.905607	5.4012113	4.866613	-76.48271	3.8251548	0.033255912	21647.538572072983
118	-11.396834	7.8634663	-1.4912665	-27.566298	-9.174317	7.826977	-2.4526527	-29.817078	43.597828	38.0	471999	-3.9484255	5.390576	8.875038	-74.598	3.8699923	0.03479245	21868.518323659897
119	-9.38202	7.0549545	-1.4965014	-27.320074	-12.295649	8.617679	-2.1937175	-24.247374	37.980953	44.8	475999	-3.9343443	5.38094	9.196329	-74.31922	3.8589299	0.033783134	22089.909246444702
120	-10.300172	9.269827	-1.813398	-73.88151	-11.096071	7.46483	-4.3995414	-25.220493	44.797752	50.2	479999	-3.9805713	5.410378	3.5848258	-77.892876	3.9074204	0.03350559	22311.74060845375
121	-11.132808	8.068216	-2.2052941	-29.271778	-13.500299	8.194466	-1.7873788	-23.696562	43.912086	50.6	483999	-4.0120625	5.5174665	1.667653	-75.47616	3.9382217	0.033397604	22533.78694987297
122	-13.709329	14.84023	-2.1947827	-73.65119	-6.387219	6.9589887	-2.0070882	-26.79267	62.84127	27.6	487999	-4.0495477	5.523504	1.6160727	-69.65824	3.9783707	0.035830226	22755.095539331436
123	-9.495479	7.596807	-1.5611173	-30.557995	-7.0594397	3.3792715	-1.8810875	-12.123959	41.11111	31.9	491999	-4.0811133	5.5677414	1.6258181	-74.872696	4.006464	0.037294175	22977.664960622787
124	-9.408118	7.93207	-1.7585716	-40.678787	-11.337403	9.596993	-1.9194338	-27.182384	37.92381	43.2	495999	-4.04888	5.5532174	2.0170326	-72.86232	3.9723337	0.035658922	23200.832056045532
125	-11.286911	8.715197	-1.840144	-31.700485	-7.012664	4.645439	-2.448261	-20.054323	43.91111	31.0	499999	-4.03357	5.590758	1.7685864	-80.32934	3.9615726	0.036266916	23423.26598262787
126	-9.927019	8.3101635	-1.9913241	-31.227331	-11.526872	9.402513	-3.010686	-29.298683	41.204082	43.8	503999	-4.0031185	5.592934	1.7106771	-85.10629	3.9282327	0.036519825	23645.62509059906
127	-9.556787	7.5385633	-1.5074798	-30.221632	-10.074159	7.9799905	-3.2268038	-26.163263	38.528847	39.9	507999	-3.9939368	5.5020275	1.9767001	-87.96748	3.9217343	0.037068564	23868.183230638504
128	-10.405859	8.0857525	-1.6454198	-29.50867	-8.445101	5.68007	-2.804056	-23.235071	41.43299	36.0	511999	-4.0256	5.4546504	3.6875322	-78.21979	3.9522245	0.037511475	24092.481376886368
129	-11.625434	12.01173	-1.4295924	-80.41501	-18.561089	25.32427	-1.7673017	-90.78554	51.15278	87.5	515999	-3.9931579	5.456767	4.545567	-72.98032	3.9179003	0.037799884	24316.830431461334
